,img_id,label,sublabel,size,height,width,path,split
69,8304,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08304.jpg,val
70,8665,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08665.jpg,val
71,8112,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08112.jpg,val
72,7746,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev07746.jpg,val
73,8277,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08277.jpg,val
74,8681,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08681.jpg,val
75,9042,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09042.jpg,val
76,9372,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev09372.jpg,val
77,8536,nevus,nev,"(680, 1024, 3)",680,1024,../data/binary/val/nevus/nev08536.jpg,val
78,8046,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08046.jpg,val
79,7763,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev07763.jpg,val
80,8279,nevus,nev,"(680, 1024, 3)",680,1024,../data/binary/val/nevus/nev08279.jpg,val
81,9365,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09365.jpg,val
82,8461,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08461.jpg,val
83,9085,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09085.jpg,val
84,9468,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09468.jpg,val
85,8924,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08924.jpg,val
86,9243,nevus,nev,"(676, 1024, 3)",676,1024,../data/binary/val/nevus/nev09243.jpg,val
87,9387,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09387.jpg,val
88,9308,nevus,nev,"(680, 1024, 3)",680,1024,../data/binary/val/nevus/nev09308.jpg,val
89,8881,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08881.jpg,val
90,7875,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev07875.jpg,val
91,7948,nevus,nev,"(768, 1024, 3)",768,1024,../data/binary/val/nevus/nev07948.jpg,val
92,8130,nevus,nev,"(768, 1024, 3)",768,1024,../data/binary/val/nevus/nev08130.jpg,val
93,8696,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08696.jpg,val
94,8947,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08947.jpg,val
95,8632,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08632.jpg,val
96,8398,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08398.jpg,val
97,9056,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09056.jpg,val
98,9636,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09636.jpg,val
99,8971,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08971.jpg,val
100,9462,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09462.jpg,val
101,9098,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev09098.jpg,val
102,8187,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08187.jpg,val
103,9543,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09543.jpg,val
104,8020,nevus,nev,"(802, 919, 3)",802,919,../data/binary/val/nevus/nev08020.jpg,val
105,9160,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev09160.jpg,val
106,9326,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09326.jpg,val
107,8286,nevus,nev,"(768, 1024, 3)",768,1024,../data/binary/val/nevus/nev08286.jpg,val
108,9174,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09174.jpg,val
109,8905,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08905.jpg,val
110,9019,nevus,nev,"(685, 1024, 3)",685,1024,../data/binary/val/nevus/nev09019.jpg,val
111,8729,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08729.jpg,val
112,8917,nevus,nev,"(682, 1024, 3)",682,1024,../data/binary/val/nevus/nev08917.jpg,val
113,7902,nevus,nev,"(680, 1024, 3)",680,1024,../data/binary/val/nevus/nev07902.jpg,val
114,7959,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev07959.jpg,val
115,8269,nevus,nev,"(684, 1024, 3)",684,1024,../data/binary/val/nevus/nev08269.jpg,val
116,9581,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev09581.jpg,val
117,7858,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev07858.jpg,val
118,8017,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08017.jpg,val
119,8070,nevus,nev,"(768, 1024, 3)",768,1024,../data/binary/val/nevus/nev08070.jpg,val
120,7885,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev07885.jpg,val
121,8264,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08264.jpg,val
122,8504,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08504.jpg,val
123,9046,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev09046.jpg,val
124,9435,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09435.jpg,val
125,8029,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08029.jpg,val
126,8982,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08982.jpg,val
127,8900,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08900.jpg,val
128,8597,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08597.jpg,val
129,9482,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev09482.jpg,val
130,9591,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev09591.jpg,val
131,8953,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08953.jpg,val
132,8903,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08903.jpg,val
133,8354,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08354.jpg,val
134,8810,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08810.jpg,val
135,8488,nevus,nev,"(768, 1024, 3)",768,1024,../data/binary/val/nevus/nev08488.jpg,val
136,8769,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08769.jpg,val
137,7878,nevus,nev,"(685, 1024, 3)",685,1024,../data/binary/val/nevus/nev07878.jpg,val
138,9023,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09023.jpg,val
139,9338,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev09338.jpg,val
140,9531,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09531.jpg,val
141,9214,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09214.jpg,val
142,8774,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08774.jpg,val
143,9548,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev09548.jpg,val
144,9549,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09549.jpg,val
145,8299,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08299.jpg,val
146,8890,nevus,nev,"(682, 1024, 3)",682,1024,../data/binary/val/nevus/nev08890.jpg,val
147,8430,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08430.jpg,val
148,9064,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev09064.jpg,val
149,9165,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09165.jpg,val
150,8808,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08808.jpg,val
151,9115,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09115.jpg,val
152,8475,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08475.jpg,val
153,8588,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08588.jpg,val
154,9116,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09116.jpg,val
155,8848,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08848.jpg,val
156,8035,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08035.jpg,val
157,9656,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev09656.jpg,val
158,9586,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev09586.jpg,val
159,8805,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08805.jpg,val
160,9643,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09643.jpg,val
161,8295,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08295.jpg,val
162,9078,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09078.jpg,val
163,8745,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08745.jpg,val
164,8147,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08147.jpg,val
165,8759,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08759.jpg,val
166,9215,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev09215.jpg,val
167,8454,nevus,nev,"(768, 1024, 3)",768,1024,../data/binary/val/nevus/nev08454.jpg,val
168,8830,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08830.jpg,val
169,9234,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09234.jpg,val
170,9313,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09313.jpg,val
171,8276,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08276.jpg,val
172,7809,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev07809.jpg,val
173,8477,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08477.jpg,val
174,8823,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08823.jpg,val
175,7983,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev07983.jpg,val
176,9402,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09402.jpg,val
177,8263,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08263.jpg,val
178,9574,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09574.jpg,val
179,9465,nevus,nev,"(680, 1024, 3)",680,1024,../data/binary/val/nevus/nev09465.jpg,val
180,8364,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08364.jpg,val
181,8233,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08233.jpg,val
182,8003,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08003.jpg,val
183,9268,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09268.jpg,val
184,8814,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08814.jpg,val
185,8353,nevus,nev,"(678, 1024, 3)",678,1024,../data/binary/val/nevus/nev08353.jpg,val
186,7914,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev07914.jpg,val
187,8559,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08559.jpg,val
188,8872,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08872.jpg,val
189,8064,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08064.jpg,val
190,8856,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08856.jpg,val
191,7918,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev07918.jpg,val
192,9535,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev09535.jpg,val
193,8484,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08484.jpg,val
194,8510,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08510.jpg,val
195,7789,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev07789.jpg,val
196,8435,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08435.jpg,val
197,9648,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09648.jpg,val
198,8457,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08457.jpg,val
199,8640,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08640.jpg,val
200,7969,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev07969.jpg,val
201,8531,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08531.jpg,val
202,8345,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08345.jpg,val
203,8414,nevus,nev,"(768, 1024, 3)",768,1024,../data/binary/val/nevus/nev08414.jpg,val
204,8715,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08715.jpg,val
205,7849,nevus,nev,"(768, 1024, 3)",768,1024,../data/binary/val/nevus/nev07849.jpg,val
206,9040,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09040.jpg,val
207,8545,nevus,nev,"(680, 1024, 3)",680,1024,../data/binary/val/nevus/nev08545.jpg,val
208,7842,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev07842.jpg,val
209,8958,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08958.jpg,val
210,7834,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev07834.jpg,val
211,9186,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09186.jpg,val
212,8468,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08468.jpg,val
213,8812,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08812.jpg,val
214,9604,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev09604.jpg,val
215,8248,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08248.jpg,val
216,9315,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev09315.jpg,val
217,8773,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08773.jpg,val
218,8207,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08207.jpg,val
219,8948,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08948.jpg,val
220,8967,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08967.jpg,val
221,8653,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08653.jpg,val
222,9129,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09129.jpg,val
223,9439,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09439.jpg,val
224,9649,nevus,nev,"(680, 1024, 3)",680,1024,../data/binary/val/nevus/nev09649.jpg,val
225,7820,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev07820.jpg,val
226,9323,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09323.jpg,val
227,9199,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09199.jpg,val
228,9131,nevus,nev,"(680, 1024, 3)",680,1024,../data/binary/val/nevus/nev09131.jpg,val
229,8275,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08275.jpg,val
230,8018,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08018.jpg,val
231,9600,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09600.jpg,val
232,8799,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08799.jpg,val
233,9438,nevus,nev,"(768, 1024, 3)",768,1024,../data/binary/val/nevus/nev09438.jpg,val
234,8140,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08140.jpg,val
235,8520,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08520.jpg,val
236,8108,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08108.jpg,val
237,9353,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09353.jpg,val
238,7871,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev07871.jpg,val
239,8586,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08586.jpg,val
240,8043,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08043.jpg,val
241,8419,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08419.jpg,val
242,8296,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08296.jpg,val
243,9584,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09584.jpg,val
244,8892,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08892.jpg,val
245,8282,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08282.jpg,val
246,8057,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08057.jpg,val
247,9127,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09127.jpg,val
248,8867,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08867.jpg,val
249,8760,nevus,nev,"(768, 1024, 3)",768,1024,../data/binary/val/nevus/nev08760.jpg,val
250,9341,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09341.jpg,val
251,9252,nevus,nev,"(576, 767, 3)",576,767,../data/binary/val/nevus/nev09252.jpg,val
252,8176,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08176.jpg,val
253,8683,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08683.jpg,val
254,9133,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev09133.jpg,val
255,9119,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09119.jpg,val
256,8008,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08008.jpg,val
257,9061,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09061.jpg,val
258,8394,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08394.jpg,val
259,7755,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev07755.jpg,val
260,9471,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev09471.jpg,val
261,9417,nevus,nev,"(768, 1024, 3)",768,1024,../data/binary/val/nevus/nev09417.jpg,val
262,9352,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev09352.jpg,val
263,8497,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev08497.jpg,val
264,8095,nevus,nev,"(768, 1024, 3)",768,1024,../data/binary/val/nevus/nev08095.jpg,val
265,9332,nevus,nev,"(1024, 1024, 3)",1024,1024,../data/binary/val/nevus/nev09332.jpg,val
266,8503,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev08503.jpg,val
267,7890,nevus,nev,"(450, 600, 3)",450,600,../data/binary/val/nevus/nev07890.jpg,val
268,8474,nevus,nev,"(768, 1024, 3)",768,1024,../data/binary/val/nevus/nev08474.jpg,val
269,9117,nevus,nev,"(680, 1024, 3)",680,1024,../data/binary/val/nevus/nev09117.jpg,val
